latitude,longitude,temperature_celsius,wind_mph,wind_kph,pressure_mb,humidity,cloud,feels_like_celsius
-1.2833,36.8167,21.0,9.8,15.8,1025.0,56,75,21.0
-0.8833,169.5333,28.7,11.0,17.6,1011.0,70,27,32.1
29.3667,47.96,34.7,9.2,14.8,1009.0,57,0,34.7
42.8731,74.6003,23.0,7.2,11.5,1016.0,28,74,23.5
-8.1826,114.3188,27.3,6.3,10.1,1010.0,73,78,30.1
56.95,24.1,10.0,4.7,7.6,1016.0,82,25,9.1
33.8719,35.5097,27.1,5.4,8.6,1016.0,54,25,28.0
-29.3167,27.4833,18.3,2.2,3.6,1029.0,22,81,18.3
6.3106,-10.8047,24.3,6.5,10.4,1012.0,94,75,26.5
18.7833,100.7833,29.2,2.2,3.6,1009.0,66,75,37.7
47.1333,9.5167,10.1,4.9,7.9,1011.0,87,75,9.1
54.6833,25.3167,8.1,11.9,19.1,1013.0,93,75,5.1
49.6117,6.13,9.2,13.4,21.6,1016.0,81,75,6.2
-18.9167,47.5167,22.2,12.1,19.4,1022.0,53,50,24.5
-13.9833,33.7833,20.1,13.2,21.2,1025.0,64,75,20.1
3.1667,101.7,25.2,2.7,4.3,1008.0,94,50,27.4
6.8833,73.1,28.1,7.8,12.6,1008.0,76,66,32.0
12.65,-8.0,28.2,5.6,9.0,1014.0,74,0,32.3
35.8997,14.5147,29.4,20.4,32.8,1010.0,70,0,33.8
7.1,171.3833,29.3,2.9,4.7,1009.0,79,100,32.9
18.0864,-15.9753,26.4,11.2,18.0,1009.0,75,3,28.7
-20.1619,57.4989,24.2,5.6,9.0,1017.0,83,75,25.8
19.4285,-99.1277,12.2,3.6,5.8,1024.0,58,50,12.1
6.9167,158.15,26.4,3.1,5.0,1011.0,94,100,28.3
36.2625,46.59,19.5,13.2,21.2,1013.0,23,3,19.5
43.7333,7.4167,19.4,3.4,5.4,1003.0,73,75,19.4
47.9167,106.9167,16.2,6.5,10.4,1008.0,29,50,16.2
42.4411,19.2636,17.1,3.4,5.4,1011.0,94,50,17.1
34.0253,-6.8361,23.2,3.1,5.0,1017.0,83,75,25.2
-25.9653,32.5892,23.2,12.5,20.2,1033.0,50,75,24.8
16.7833,96.1667,31.3,9.6,15.5,1005.0,79,75,42.4
-22.5717,17.0822,26.3,18.1,29.2,1027.0,28,0,24.7
39.55,27.6167,22.3,4.7,7.6,1015.0,46,0,23.2
27.7167,85.3167,27.1,3.6,5.8,1011.0,62,50,30.5
52.374,4.8897,13.3,8.3,13.3,1021.0,72,25,12.2
-41.3,174.7833,12.1,9.2,14.8,1011.0,94,100,10.5
12.1508,-86.2683,22.2,3.4,5.4,1010.0,93,51,24.7
13.5167,2.1167,30.3,7.4,11.9,1012.0,62,0,30.8
9.1758,7.1808,27.1,3.6,5.8,1013.0,79,75,30.5
39.0194,125.7547,16.4,5.4,8.6,1022.0,48,0,16.4
42.0,21.4333,21.2,5.6,9.0,1014.0,49,50,21.2
59.9167,10.75,11.3,2.2,3.6,1023.0,82,50,11.7
23.6133,58.5933,36.1,9.4,15.1,1007.0,42,0,42.9
33.7,73.1667,32.4,4.0,6.5,1004.0,30,2,31.6
7.3575,134.5578,26.4,7.4,11.9,1009.0,89,75,28.6
-11.1833,-67.0833,25.7,2.2,3.6,1007.0,57,9,26.8
8.9667,-79.5333,27.2,5.8,9.4,1010.0,89,75,32.2
-9.4647,147.1925,26.1,17.2,27.7,1012.0,79,100,28.7
-23.4333,-61.3333,16.8,6.0,9.7,1016.0,44,19,16.8
-12.05,-77.05,15.4,5.8,9.4,1014.0,90,80,15.5
14.6042,120.9822,31.4,2.2,3.6,1008.0,75,50,37.1
52.25,21.0,11.3,6.5,10.4,1009.0,94,75,10.1
38.7167,-9.1333,21.1,6.9,11.2,1017.0,88,75,21.1
25.2867,51.5333,36.1,3.8,6.1,1008.0,50,0,38.4
44.4333,26.1,20.4,2.2,3.6,1013.0,53,0,20.4
55.7522,37.6156,20.3,7.2,11.5,1017.0,32,0,20.3
-1.9536,30.0606,24.3,6.3,10.1,1021.0,54,50,25.5
17.3,-62.7167,28.2,13.4,21.6,1010.0,72,0,31.6
14.0,-61.0,25.0,2.2,3.6,1009.0,89,25,26.9
13.1333,-61.2167,28.4,2.2,3.6,1009.0,70,79,31.7
-13.8333,-171.7333,26.3,27.1,43.6,1012.0,89,50,29.1
43.9333,12.45,16.2,6.5,10.4,1003.0,94,75,16.2
51.25,3.6333,12.1,13.0,20.9,1020.0,71,25,10.0
24.6408,46.7728,39.1,8.1,13.0,1013.0,10,0,38.6
14.6708,-17.4381,29.4,9.2,14.8,1010.0,79,0,35.7
44.804,20.4651,18.2,2.2,3.6,1008.0,60,0,18.2
-4.6167,55.45,30.2,2.7,4.3,1010.0,70,25,36.8
8.49,-13.2342,26.2,5.1,8.3,1012.0,82,55,29.1
1.2931,103.8558,31.1,5.4,8.6,1008.0,63,75,37.3
48.15,17.1167,13.0,8.7,14.0,1011.0,82,50,11.7
46.0553,14.5144,12.3,4.0,6.5,1010.0,88,100,12.0
-9.4333,159.95,29.3,6.3,10.1,1009.0,79,50,36.6
2.0667,45.3667,30.1,15.9,25.6,1014.0,70,50,33.8
-25.7469,28.188,18.1,9.2,14.8,1034.0,37,0,18.1
37.5664,126.9997,20.0,9.8,15.8,1021.0,56,0,20.0
12.15,24.45,30.5,5.4,8.6,1011.0,46,29,31.6
40.4,-3.6833,19.1,8.3,13.3,1015.0,56,25,19.1
6.9319,79.8478,32.4,11.6,18.7,1008.0,67,50,42.1
15.5881,32.5342,38.1,7.6,12.2,1007.0,19,5,37.2
5.8333,-55.1667,25.3,4.3,6.8,1010.0,94,25,28.8
59.3333,18.05,7.1,8.3,13.3,1021.0,100,75,4.6
46.9167,7.4667,11.4,8.7,14.0,1011.0,76,75,9.8
33.5,36.3,23.3,4.9,7.9,1018.0,44,0,23.8
38.56,68.7739,32.0,3.4,5.4,1013.0,17,25,29.8
-6.1833,35.75,25.4,13.4,21.6,1022.0,47,50,24.5
13.75,100.5167,32.2,7.2,11.5,1006.0,67,25,40.7
-8.5586,125.5736,27.5,10.7,17.3,1011.0,69,82,29.9
21.1333,104.7,25.6,4.0,6.5,1013.0,78,77,27.8
-21.1333,-175.2,24.2,23.0,37.1,1016.0,94,100,26.5
10.65,-61.5167,25.4,4.0,6.5,1009.0,94,25,28.0
36.8028,10.1797,28.1,6.9,11.2,1005.0,62,25,28.9
39.9272,32.8644,19.0,5.4,8.6,1019.0,56,0,19.0
37.95,58.3833,31.2,15.7,25.2,1010.0,22,0,29.0
-8.5167,179.2167,29.2,9.6,15.5,1010.0,79,25,33.5
0.3156,32.5656,24.3,10.1,16.2,1018.0,74,25,25.0
50.4333,30.5167,22.1,13.2,21.2,1013.0,40,30,24.1
24.4667,54.3667,39.1,8.7,14.0,1007.0,31,0,41.1
51.5171,-0.1062,12.2,8.1,13.0,1022.0,77,50,10.9
48.0792,-123.0439,8.3,2.2,3.6,1025.0,90,0,8.4
-34.8581,-56.1708,6.4,2.9,4.7,1024.0,100,25,5.8
41.3167,69.25,27.3,6.9,11.2,1013.0,28,25,25.8
-17.7333,168.3167,21.0,8.9,14.4,1014.0,88,25,21.0
10.5,-66.9167,25.3,2.2,3.6,1012.0,94,50,27.7
21.0333,105.85,29.2,8.1,13.0,1013.0,40,0,29.6
15.3547,44.2067,24.1,13.9,22.3,1014.0,19,0,23.2
-15.4167,28.2833,19.8,14.3,23.0,1022.0,61,64,19.8
-17.8178,31.0447,18.6,13.2,21.2,1025.0,53,25,18.6
34.5167,69.1833,25.7,4.9,7.9,1007.0,11,0,24.2
41.3275,19.8189,19.2,4.7,7.6,1011.0,100,100,19.2
36.7631,3.0506,23.3,2.2,3.6,1014.0,65,75,25.0
42.5,1.5167,11.7,5.1,8.3,1013.0,25,0,11.0
-8.8383,13.2344,25.2,5.6,9.0,1014.0,75,76,27.0
17.1167,-61.85,27.9,6.0,9.7,1009.0,73,75,31.1
-34.5875,-58.6725,9.2,7.6,12.2,1023.0,76,0,7.3
40.1811,44.5136,23.0,4.9,7.9,1018.0,27,0,23.3
-35.2833,149.2167,10.2,2.5,4.0,1013.0,92,99,10.3
48.2,16.3667,11.2,9.2,14.8,1011.0,87,75,9.4
40.3953,49.8822,21.1,16.8,27.0,1019.0,53,9,21.1
25.0833,-77.35,28.0,10.3,16.6,1014.0,79,25,31.5
26.2361,50.5831,31.2,17.7,28.4,1009.0,61,2,35.6
23.7231,90.4086,31.1,13.2,21.2,1004.0,66,61,36.7
13.1,-59.6167,27.5,4.3,6.8,1009.0,76,26,30.7
53.9,27.5667,12.1,5.6,9.0,1013.0,88,75,11.3
50.8333,4.3333,11.2,6.3,10.1,1022.0,82,25,10.1
17.25,-88.7667,23.3,2.7,4.3,1009.0,99,100,25.9
6.4833,2.6167,28.0,8.9,14.4,1012.0,79,50,32.7
27.4833,89.6,13.1,3.8,6.1,1011.0,93,69,13.0
-19.0431,-65.2592,12.8,3.6,5.8,1017.0,81,90,12.7
43.85,18.3833,19.8,8.3,13.3,1006.0,59,89,19.8
-24.6464,25.9119,20.1,11.2,18.0,1032.0,35,0,20.1
-2.0833,-58.1667,23.4,2.5,4.0,1010.0,91,17,25.6
4.8833,114.9333,28.3,6.3,10.1,1008.0,84,75,34.0
42.6833,23.3167,24.3,10.3,16.6,1011.0,47,0,24.7
12.3703,-1.5247,30.6,6.9,11.2,1012.0,56,6,33.4
-3.3761,29.36,29.7,4.7,7.6,1014.0,34,6,29.1
-24.3667,46.45,23.1,12.8,20.5,1025.0,33,29,24.0
14.9315,-23.5125,26.0,8.1,13.0,1013.0,79,50,28.2
11.55,104.9167,33.1,10.3,16.6,1007.0,67,50,38.8
7.3167,13.5833,21.2,3.4,5.4,1015.0,89,64,21.2
45.4167,-75.7,9.1,4.0,6.5,1020.0,100,25,8.3
4.3667,18.5833,27.7,4.5,7.2,1013.0,71,55,30.5
12.1131,15.0492,29.9,5.6,9.0,1013.0,54,44,32.1
-33.45,-70.6667,9.2,2.2,3.6,1015.0,81,0,9.4
39.9289,116.3883,20.9,8.9,14.4,1020.0,36,0,20.9
43.3167,24.7,28.8,2.2,3.6,1009.0,30,14,27.7
-11.7042,43.2403,26.0,17.7,28.4,1017.0,71,84,27.9
-4.2592,15.2847,29.0,3.6,5.8,1013.0,62,86,31.7
9.8,-84.1667,14.5,3.1,5.0,1014.0,96,54,14.9
45.8,16.0,12.1,3.4,5.4,1010.0,82,100,12.0
23.1319,-82.3642,26.2,5.4,8.6,1013.0,92,80,30.1
35.1667,33.3667,28.2,3.4,5.4,1015.0,45,25,28.1
50.0833,14.4667,10.4,11.6,18.7,1015.0,82,100,8.0
-4.3,15.3,28.9,3.6,5.8,1013.0,63,84,31.5
55.6667,12.5833,11.1,3.1,5.0,1023.0,71,0,11.0
11.595,43.1481,32.5,6.5,10.4,1009.0,61,6,38.6
15.3,-61.4,27.3,2.2,3.6,1009.0,72,20,30.0
18.4667,-69.9,25.1,6.9,11.2,1011.0,94,25,27.8
-0.2167,-78.5,9.6,3.6,5.8,1017.0,80,15,9.1
30.05,31.25,27.3,8.3,13.3,1015.0,48,0,26.6
13.7086,-89.2031,20.2,2.2,3.6,1012.0,97,59,20.2
3.75,8.7833,24.8,2.2,3.6,1015.0,86,87,27.2
15.3333,38.9333,23.5,13.9,22.3,1015.0,34,6,24.2
59.4339,24.7281,10.0,8.1,13.0,1017.0,62,50,8.2
-26.3167,31.1333,17.7,6.9,11.2,1033.0,30,0,17.7
9.0333,38.7,19.1,5.6,9.0,1016.0,65,83,19.1
-18.1333,178.4167,25.2,5.8,9.4,1014.0,94,75,28.3
60.1756,24.9342,9.1,4.5,7.2,1018.0,66,25,8.1
48.8667,2.3333,12.3,5.8,9.4,1021.0,77,0,11.5
0.3833,9.45,24.0,9.2,14.8,1015.0,91,100,26.4
13.4531,-16.5775,26.9,9.6,15.5,1013.0,77,45,29.7
41.725,44.7908,21.8,4.7,7.6,1018.0,40,11,21.8
52.5167,13.4,13.3,12.3,19.8,1018.0,77,75,11.6
5.55,-0.2167,26.9,12.8,20.5,1013.0,73,36,29.4
37.9795,23.7162,27.0,7.8,12.6,1015.0,62,25,27.6
12.05,-61.75,27.3,3.6,5.8,1009.0,84,25,30.8
14.6211,-90.5269,17.1,2.2,3.6,1019.0,94,75,17.1
9.5092,-13.7122,26.2,11.2,18.0,1014.0,89,75,29.1
11.85,-15.5833,25.3,2.2,3.6,1013.0,94,75,27.6
6.8,-58.1667,24.0,3.1,5.0,1010.0,100,25,26.4
18.5392,-72.335,21.5,3.1,5.0,1013.0,96,41,21.5
41.904,12.453,20.3,13.6,22.0,1008.0,64,50,20.3
14.1,-87.2167,16.5,2.7,4.3,1013.0,98,100,16.5
47.5,19.0833,13.1,6.5,10.4,1007.0,94,100,12.3
63.365,-20.2075,4.2,7.2,11.5,1013.0,81,0,1.4
28.6,77.2,37.8,5.1,8.3,1003.0,20,3,36.8
-6.2146,106.8451,31.3,8.1,13.0,1008.0,63,25,36.5
35.7261,51.3304,26.2,6.5,10.4,1016.0,21,0,24.7
33.3386,44.3939,34.3,14.3,23.0,1012.0,19,0,32.3
53.3331,-6.2489,14.1,15.0,24.1,1015.0,77,75,12.3
31.78,35.23,29.1,3.4,5.4,1013.0,55,25,28.0
41.9,12.4833,20.3,13.6,22.0,1008.0,64,50,20.3
17.9333,-76.85,24.8,3.4,5.4,1011.0,90,7,27.4
35.6895,139.6917,27.1,7.2,11.5,1018.0,79,50,28.9
31.95,35.9333,28.0,2.9,4.7,1018.0,27,0,26.2
51.1811,71.4278,14.7,9.6,15.5,1029.0,26,0,13.7
-1.2833,36.8167,24.2,8.5,13.7,1016.0,33,10,24.5
-0.8833,169.5333,28.6,15.2,24.5,1011.0,70,52,32.0
29.3667,47.96,34.4,18.8,30.2,1009.0,23,0,33.0
42.8731,74.6003,24.3,9.6,15.5,1014.0,19,0,23.4
-8.1826,114.3188,28.2,6.3,10.1,1010.0,63,16,30.4
56.95,24.1,11.0,8.7,14.0,1016.0,76,75,9.3
33.8719,35.5097,26.3,9.2,14.8,1014.0,58,0,27.4
-29.3167,27.4833,20.4,2.2,3.6,1035.0,37,25,20.4
6.3106,-10.8047,27.3,5.4,8.6,1015.0,84,75,31.2
18.7833,100.7833,27.2,2.2,3.6,1010.0,86,77,31.6
47.1333,9.5167,3.8,5.4,8.6,1015.0,99,100,1.5
54.6833,25.3167,9.1,6.5,10.4,1015.0,93,100,7.5
49.6117,6.13,10.3,11.4,18.4,1019.0,82,25,7.9
-18.9167,47.5167,20.3,13.6,22.0,1024.0,53,75,20.3
-13.9833,33.7833,22.9,9.6,15.5,1022.0,33,6,23.8
3.1667,101.7,26.3,4.7,7.6,1007.0,89,25,29.1
6.8833,73.1,28.5,11.2,18.0,1009.0,76,65,32.9
12.65,-8.0,27.2,6.5,10.4,1013.0,74,16,30.0
35.8997,14.5147,23.1,21.9,35.3,1012.0,65,12,25.0
7.1,171.3833,28.1,15.9,25.6,1010.0,79,100,31.9
18.0864,-15.9753,25.9,9.4,15.1,1013.0,82,7,28.5
-20.1619,57.4989,26.3,4.7,7.6,1016.0,65,50,27.9
19.4285,-99.1277,10.7,4.0,6.5,1017.0,98,100,10.8
6.9167,158.15,27.2,2.2,3.6,1010.0,89,50,29.3
36.2625,46.59,19.5,4.0,6.5,1012.0,21,2,19.5
43.7333,7.4167,15.4,4.5,7.2,1009.0,81,75,15.4
47.9167,106.9167,-0.3,4.3,6.8,1030.0,82,12,-2.7
42.4411,19.2636,19.4,5.4,8.6,1009.0,94,75,19.4
34.0253,-6.8361,24.3,3.6,5.8,1017.0,74,75,26.1
-25.9653,32.5892,22.0,8.9,14.4,1033.0,45,12,24.3
16.7833,96.1667,27.0,4.7,7.6,1008.0,89,81,31.4
-22.5717,17.0822,25.1,17.9,28.8,1030.0,36,0,24.1
39.55,27.6167,30.3,8.1,13.0,1014.0,18,4,28.1
27.7167,85.3167,22.4,3.8,6.1,1007.0,80,75,24.7
52.374,4.8897,13.3,4.7,7.6,1023.0,72,25,13.0
-41.3,174.7833,10.2,5.1,8.3,1012.0,92,33,9.2
12.1508,-86.2683,24.1,2.9,4.7,1010.0,94,50,26.7
13.5167,2.1167,31.0,9.4,15.1,1012.0,71,0,34.3
9.1758,7.1808,25.4,3.6,5.8,1015.0,89,75,28.1
39.0194,125.7547,16.1,7.6,12.2,1024.0,54,0,16.1
42.0,21.4333,21.9,2.2,3.6,1011.0,60,47,21.9
59.9167,10.75,12.2,2.2,3.6,1019.0,71,75,12.7
23.6133,58.5933,34.3,8.7,14.0,1005.0,47,4,38.7
33.7,73.1667,32.6,5.4,8.6,1006.0,29,2,31.8
7.3575,134.5578,29.1,9.6,15.5,1007.0,74,61,33.7
-11.1833,-67.0833,24.0,2.2,3.6,1010.0,69,19,25.7
8.9667,-79.5333,25.3,2.2,3.6,1010.0,94,75,28.4
-9.4647,147.1925,27.2,16.8,27.0,1009.0,70,25,30.5
-23.4333,-61.3333,13.9,5.4,8.6,1017.0,40,15,13.5
-12.05,-77.05,16.4,5.6,9.0,1012.0,86,16,16.4
14.6042,120.9822,31.0,4.0,6.5,1008.0,71,75,38.3
52.25,21.0,12.0,7.2,11.5,1014.0,82,75,10.8
38.7167,-9.1333,21.3,5.4,8.6,1017.0,88,75,21.3
25.2867,51.5333,38.0,18.3,29.5,1006.0,31,0,38.9
44.4333,26.1,25.1,4.7,7.6,1010.0,40,9,25.4
55.7522,37.6156,12.1,8.5,13.7,1015.0,71,0,10.7
-1.9536,30.0606,27.3,6.0,9.7,1022.0,32,50,26.1
17.3,-62.7167,28.1,9.2,14.8,1009.0,75,64,31.6
14.0,-61.0,25.3,3.4,5.4,1009.0,83,25,27.5
13.1333,-61.2167,28.4,4.5,7.2,1009.0,72,41,32.0
-13.8333,-171.7333,26.6,24.4,39.2,1016.0,77,85,29.2
43.9333,12.45,15.3,8.5,13.7,1007.0,77,50,15.3
51.25,3.6333,12.4,6.3,10.1,1022.0,77,0,11.5
24.6408,46.7728,35.1,4.9,7.9,1014.0,22,0,33.5
14.6708,-17.4381,26.7,12.5,20.2,1013.0,83,86,30.0
44.804,20.4651,17.5,4.7,7.6,1008.0,90,78,17.5
-4.6167,55.45,26.9,4.3,6.8,1012.0,72,25,29.2
8.49,-13.2342,26.0,5.4,8.6,1014.0,83,66,28.7
1.2931,103.8558,29.2,3.8,6.1,1008.0,75,75,33.6
48.15,17.1167,11.3,10.3,16.6,1010.0,94,75,9.4
46.0553,14.5144,9.1,2.2,3.6,1010.0,93,100,9.3
-9.4333,159.95,26.3,8.9,14.4,1010.0,94,50,29.9
2.0667,45.3667,27.5,18.3,29.5,1013.0,64,17,29.5
-25.7469,28.188,19.0,9.6,15.5,1034.0,32,0,19.0
37.5664,126.9997,19.2,5.4,8.6,1023.0,52,0,19.2
12.15,24.45,25.0,4.0,6.5,1015.0,70,48,26.6
40.4,-3.6833,19.2,2.2,3.6,1017.0,43,0,19.2
6.9319,79.8478,29.4,11.0,17.6,1008.0,67,12,33.1
15.5881,32.5342,33.7,12.8,20.5,1011.0,38,8,35.2
5.8333,-55.1667,24.3,5.8,9.4,1010.0,93,14,26.8
59.3333,18.05,10.3,5.1,8.3,1020.0,94,0,9.3
46.9167,7.4667,9.2,6.5,10.4,1014.0,81,100,7.6
33.5,36.3,28.1,4.7,7.6,1017.0,22,0,26.2
38.56,68.7739,30.8,3.1,5.0,1008.0,17,0,28.6
-6.1833,35.75,26.1,13.9,22.3,1021.0,51,50,26.7
13.75,100.5167,31.1,4.0,6.5,1009.0,63,25,37.3
-8.5586,125.5736,27.7,17.0,27.4,1009.0,67,4,30.0
21.1333,104.7,26.3,2.5,4.0,1013.0,68,17,28.0
-21.1333,-175.2,23.0,21.9,35.3,1018.0,94,25,25.1
10.65,-61.5167,25.1,4.9,7.9,1009.0,94,25,27.8
36.8028,10.1797,24.2,6.5,10.4,1014.0,54,25,25.2
39.9272,32.8644,23.3,4.7,7.6,1020.0,41,0,23.7
37.95,58.3833,26.1,6.9,11.2,1015.0,39,75,26.4
-8.5167,179.2167,27.3,15.9,25.6,1010.0,94,75,30.8
0.3156,32.5656,27.5,8.7,14.0,1013.0,43,27,27.6
50.4333,30.5167,21.5,12.8,20.5,1013.0,40,48,21.5
24.4667,54.3667,33.0,15.7,25.2,1006.0,67,0,42.0
51.5171,-0.1062,13.3,4.3,6.8,1022.0,72,25,13.1
48.0792,-123.0439,9.7,2.2,3.6,1009.0,91,100,9.9
-34.8581,-56.1708,7.3,8.9,14.4,1025.0,87,0,4.7
41.3167,69.25,29.3,2.2,3.6,1011.0,27,0,27.2
-17.7333,168.3167,22.1,10.5,16.9,1015.0,88,50,24.6
10.5,-66.9167,18.1,2.2,3.6,1013.0,95,80,18.1
21.0333,105.85,30.4,3.1,5.0,1013.0,40,0,30.8
15.3547,44.2067,24.2,14.8,23.8,1015.0,18,0,23.3
-15.4167,28.2833,18.2,11.2,18.0,1024.0,53,46,18.2
-17.8178,31.0447,19.3,13.4,21.6,1025.0,31,3,19.3
34.5167,69.1833,25.5,12.1,19.4,1008.0,16,7,24.1
41.3275,19.8189,24.3,7.8,12.6,1011.0,65,50,25.6
36.7631,3.0506,23.4,3.1,5.0,1016.0,65,0,25.1
42.5,1.5167,13.9,3.6,5.8,1013.0,23,11,14.0
-8.8383,13.2344,26.3,2.7,4.3,1014.0,79,100,28.7
17.1167,-61.85,27.6,3.6,5.8,1009.0,72,9,30.5
-34.5875,-58.6725,14.1,5.1,8.3,1018.0,77,0,13.8
40.1811,44.5136,23.3,5.1,8.3,1020.0,27,0,23.9
-35.2833,149.2167,11.7,10.7,17.3,1009.0,62,50,9.7
48.2,16.3667,12.0,9.6,15.5,1014.0,82,75,10.3
40.3953,49.8822,22.6,5.1,8.3,1020.0,45,6,24.4
25.0833,-77.35,27.0,13.4,21.6,1014.0,79,25,29.9
26.2361,50.5831,31.0,19.5,31.3,1008.0,55,0,34.0
23.7231,90.4086,30.7,11.2,18.0,1005.0,68,68,36.2
13.1,-59.6167,27.9,4.9,7.9,1010.0,73,8,31.1
53.9,27.5667,12.3,8.3,13.3,1018.0,63,30,11.0
50.8333,4.3333,12.2,6.9,11.2,1020.0,77,0,11.1
17.25,-88.7667,22.8,3.6,5.8,1011.0,99,69,25.4
6.4833,2.6167,24.6,7.4,11.9,1014.0,91,65,27.2
27.4833,89.6,15.1,4.9,7.9,1011.0,81,88,15.1
-19.0431,-65.2592,12.5,4.0,6.5,1017.0,71,11,12.3
43.85,18.3833,13.3,2.2,3.6,1013.0,100,100,13.9
-24.6464,25.9119,22.2,8.9,14.4,1030.0,27,0,22.6
-2.0833,-58.1667,24.1,2.2,3.6,1009.0,78,12,26.0
4.8833,114.9333,29.2,6.7,10.8,1007.0,75,75,33.5
42.6833,23.3167,22.2,4.7,7.6,1010.0,56,54,24.6
12.3703,-1.5247,27.1,8.1,13.0,1014.0,84,25,30.1
-3.3761,29.36,25.6,6.3,10.1,1016.0,59,89,26.7
-24.3667,46.45,24.0,4.7,7.6,1022.0,32,8,24.3
14.9315,-23.5125,26.0,5.1,8.3,1013.0,89,50,28.5
11.55,104.9167,30.9,5.8,9.4,1006.0,64,69,35.6
7.3167,13.5833,19.8,3.1,5.0,1017.0,92,86,19.8
45.4167,-75.7,9.4,3.8,6.1,1023.0,93,25,8.8
4.3667,18.5833,27.9,2.2,3.6,1013.0,76,70,31.6
12.1131,15.0492,31.2,4.5,7.2,1014.0,66,0,34.7
-33.45,-70.6667,9.2,2.2,3.6,1015.0,71,0,9.4
39.9289,116.3883,22.3,6.3,10.1,1020.0,34,6,23.7
43.3167,24.7,23.1,4.0,6.5,1010.0,53,35,24.8
-11.7042,43.2403,25.3,15.7,25.2,1017.0,75,70,27.2
-4.2592,15.2847,31.9,4.0,6.5,1012.0,53,75,35.3
9.8,-84.1667,14.7,2.9,4.7,1014.0,95,39,15.2
45.8,16.0,12.2,2.2,3.6,1015.0,88,100,12.7
23.1319,-82.3642,26.6,5.8,9.4,1013.0,95,90,31.5
35.1667,33.3667,29.2,2.9,4.7,1013.0,33,25,28.5
50.0833,14.4667,9.1,7.2,11.5,1017.0,93,100,7.3
-4.3,15.3,31.8,4.0,6.5,1012.0,53,75,35.0
55.6667,12.5833,11.3,2.5,4.0,1022.0,100,50,11.6
11.595,43.1481,33.1,7.4,11.9,1008.0,58,12,39.5
15.3,-61.4,27.7,5.1,8.3,1010.0,75,36,30.9
18.4667,-69.9,25.3,6.7,10.8,1010.0,100,75,28.4
-0.2167,-78.5,10.0,2.5,4.0,1018.0,75,86,10.1
30.05,31.25,28.4,6.9,11.2,1012.0,38,0,28.0
13.7086,-89.2031,21.0,2.2,3.6,1013.0,97,100,21.0
3.75,8.7833,24.4,2.9,4.7,1016.0,87,74,26.7
15.3333,38.9333,24.1,13.0,20.9,1014.0,31,5,24.2
59.4339,24.7281,13.2,11.0,17.6,1018.0,67,93,11.6
-26.3167,31.1333,21.0,6.3,10.1,1027.0,22,0,21.0
9.0333,38.7,18.8,7.2,11.5,1015.0,67,77,18.8
-18.1333,178.4167,25.4,7.6,12.2,1017.0,94,75,28.5
60.1756,24.9342,12.2,3.1,5.0,1018.0,71,25,12.2
48.8667,2.3333,13.4,6.7,10.8,1018.0,72,0,12.6
0.3833,9.45,24.0,4.3,6.8,1015.0,88,48,26.3
13.4531,-16.5775,28.2,6.0,9.7,1014.0,89,75,33.7
41.725,44.7908,22.3,6.3,10.1,1021.0,53,0,24.4
52.5167,13.4,12.3,6.9,11.2,1020.0,77,0,11.2
5.55,-0.2167,25.2,9.6,15.5,1014.0,94,100,27.6
37.9795,23.7162,27.4,5.4,8.6,1012.0,62,25,27.5
12.05,-61.75,27.3,4.5,7.2,1009.0,89,25,30.6
14.6211,-90.5269,16.9,2.2,3.6,1015.0,97,100,16.9
9.5092,-13.7122,25.1,6.7,10.8,1016.0,100,75,27.2
11.85,-15.5833,28.1,9.2,14.8,1014.0,84,25,32.9
6.8,-58.1667,24.2,4.0,6.5,1010.0,100,75,26.8
18.5392,-72.335,24.7,2.9,4.7,1012.0,93,86,27.6
41.904,12.453,20.4,8.5,13.7,1011.0,55,74,20.4
14.1,-87.2167,16.3,2.2,3.6,1014.0,94,27,16.3
47.5,19.0833,13.0,4.7,7.6,1013.0,88,75,12.6
63.365,-20.2075,5.2,17.0,27.4,1015.0,70,0,0.6
28.6,77.2,37.3,7.2,11.5,1005.0,21,8,36.4
-6.2146,106.8451,31.2,8.5,13.7,1007.0,63,25,35.6
35.7261,51.3304,22.1,7.4,11.9,1017.0,38,25,24.0
33.3386,44.3939,33.2,16.3,26.3,1010.0,21,0,31.1
53.3331,-6.2489,14.1,14.8,23.8,1008.0,77,75,12.3
31.78,35.23,29.1,2.9,4.7,1011.0,58,25,28.2
41.9,12.4833,20.4,8.5,13.7,1011.0,55,74,20.4
17.9333,-76.85,26.3,3.1,5.0,1011.0,94,36,30.7
35.6895,139.6917,21.1,11.0,17.6,1022.0,94,75,21.1
31.95,35.9333,29.1,2.2,3.6,1016.0,27,0,27.3
51.1811,71.4278,18.1,7.6,12.2,1019.0,24,0,18.1
-1.2833,36.8167,21.1,8.3,13.3,1025.0,60,75,21.1
-0.8833,169.5333,28.6,18.6,29.9,1013.0,71,26,32.1
29.3667,47.96,34.1,18.3,29.5,1008.0,20,0,32.2
42.8731,74.6003,25.1,9.4,15.1,1012.0,23,21,24.1
-8.1826,114.3188,28.3,5.1,8.3,1009.0,69,87,31.3
56.95,24.1,12.1,2.2,3.6,1021.0,67,25,12.6
33.8719,35.5097,28.2,8.7,14.0,1014.0,58,0,30.3
-29.3167,27.4833,21.6,4.7,7.6,1025.0,19,0,21.6
